date,type,sales,drawdate,jackpot
2015-07-05,lotto649," 128,668 ",2015-07-08,"$ 21,000,000 "
2015-07-06,bc49," 31,797 ",2015-07-08,"$2,000,000"
2015-07-06,extra," 36,618 ",2015-07-08,"$500,000"
2015-07-06,lotto649," 198,345 ",2015-07-08,"$ 21,000,000 "
2015-07-07,bc49," 43,775 ",2015-07-08,"$2,000,000"
2015-07-07,extra," 45,821 ",2015-07-08,"$500,000"
2015-07-07,lotto649," 270,897 ",2015-07-08,"$ 21,000,000 "
2015-07-08,bc49," 88,070 ",2015-07-08,"$2,000,000"
2015-07-08,extra," 82,352 ",2015-07-08,"$500,000"
2015-07-08,lotto649," 523,678 ",2015-07-08,"$ 21,000,000 "
2015-07-09,bc49," 34,885 ",2015-07-11,"$2,000,000"
2015-07-09,extra," 45,114 ",2015-07-11,"$500,000"
2015-07-09,lotto649," 236,973 ",2015-07-11,"$ 26,000,000 "
2015-07-10,bc49," 51,500 ",2015-07-11,"$2,000,000"
2015-07-10,extra," 68,548 ",2015-07-11,"$500,000"
2015-07-10,lotto649," 372,525 ",2015-07-11,"$ 26,000,000 "
2015-07-11,bc49," 93,213 ",2015-07-11,"$2,000,000"
2015-07-11,extra," 84,081 ",2015-07-11,"$500,000"
2015-07-11,lotto649," 558,247 ",2015-07-11,"$ 26,000,000 "
2015-07-12,bc49," 25,554 ",2015-07-15,"$2,000,000"
2015-07-12,extra," 33,665 ",2015-07-15,"$500,000"
2015-07-12,lotto649," 167,198 ",2015-07-15,"$ 30,000,000 "
2015-07-13,bc49," 36,847 ",2015-07-15,"$2,000,000"
2015-07-13,extra," 43,307 ",2015-07-15,"$500,000"
2015-07-13,lotto649," 237,072 ",2015-07-15,"$ 30,000,000 "
2015-07-14,bc49," 47,702 ",2015-07-15,"$2,000,000"
2015-07-14,extra," 55,272 ",2015-07-15,"$500,000"
2015-07-14,lotto649," 321,107 ",2015-07-15,"$ 30,000,000 "
2015-07-15,bc49," 96,980 ",2015-07-15,"$2,000,000"
2015-07-15,extra," 102,063 ",2015-07-15,"$500,000"
2015-07-15,lotto649," 647,650 ",2015-07-15,"$ 30,000,000 "
2015-07-16,bc49," 38,572 ",2015-07-18,"$2,000,000"
2015-07-16,extra," 52,829 ",2015-07-18,"$500,000"
2015-07-16,lotto649," 270,777 ",2015-07-18,"$ 35,000,000 "
2015-07-17,bc49," 62,628 ",2015-07-18,"$2,000,000"
2015-07-17,extra," 81,684 ",2015-07-18,"$500,000"
2015-07-17,lotto649," 447,564 ",2015-07-18,"$ 35,000,000 "
2015-07-18,bc49," 96,965 ",2015-07-18,"$2,000,000"
2015-07-18,extra," 95,796 ",2015-07-18,"$500,000"
2015-07-18,lotto649," 620,275 ",2015-07-18,"$ 35,000,000 "
2015-07-19,bc49," 26,832 ",2015-07-22,"$2,000,000"
2015-07-19,extra," 35,861 ",2015-07-22,"$500,000"
2015-07-19,lotto649," 178,369 ",2015-07-22,"$ 41,000,000 "
2015-07-20,bc49," 37,514 ",2015-07-22,"$2,000,000"
2015-07-20,extra," 47,029 ",2015-07-22,"$500,000"
2015-07-20,lotto649," 270,114 ",2015-07-22,"$ 41,000,000 "
2015-07-21,bc49," 52,641 ",2015-07-22,"$2,000,000"
2015-07-21,extra," 64,369 ",2015-07-22,"$500,000"
2015-07-21,lotto649," 401,264 ",2015-07-22,"$ 41,000,000 "
2015-07-22,bc49," 109,614 ",2015-07-22,"$2,000,000"
2015-07-22,extra," 124,474 ",2015-07-22,"$500,000"
2015-07-22,lotto649," 840,750 ",2015-07-22,"$ 41,000,000 "
2015-07-23,bc49," 31,543 ",2015-07-25,"$2,000,000"
2015-07-23,extra," 39,021 ",2015-07-25,"$500,000"
2015-07-23,lotto649," 154,646 ",2015-07-25,"$ 5,000,000 "
2015-07-24,bc49," 45,257 ",2015-07-25,"$2,000,000"
2015-07-24,extra," 50,081 ",2015-07-25,"$500,000"
2015-07-24,lotto649," 218,581 ",2015-07-25,"$ 5,000,000 "
2015-07-25,bc49," 88,255 ",2015-07-25,"$2,000,000"
2015-07-25,extra," 73,692 ",2015-07-25,"$500,000"
2015-07-25,lotto649," 376,313 ",2015-07-25,"$ 5,000,000 "
2015-07-26,bc49," 22,637 ",2015-07-29,"$2,000,000"
2015-07-26,extra," 25,689 ",2015-07-29,"$500,000"
2015-07-26,lotto649," 103,807 ",2015-07-29,"$ 7,000,000 "
2015-07-27,bc49," 31,180 ",2015-07-29,"$2,000,000"
2015-07-27,extra," 32,656 ",2015-07-29,"$500,000"
2015-07-27,lotto649," 149,704 ",2015-07-29,"$ 7,000,000 "
2015-07-28,bc49," 39,557 ",2015-07-29,"$2,000,000"
2015-07-28,extra," 39,376 ",2015-07-29,"$500,000"
2015-07-28,lotto649," 191,503 ",2015-07-29,"$ 7,000,000 "
2015-07-29,bc49," 90,499 ",2015-07-29,"$2,000,000"
2015-07-29,extra," 75,763 ",2015-07-29,"$500,000"
2015-07-29,lotto649," 407,219 ",2015-07-29,"$ 7,000,000 "
2015-07-30,bc49," 37,880 ",2015-08-01,"$2,000,000"
2015-07-30,extra," 41,398 ",2015-08-01,"$500,000"
2015-07-30,lotto649," 190,931 ",2015-08-01,"$ 11,000,000 "
2015-07-31,bc49," 54,079 ",2015-08-01,"$2,000,000"
2015-07-31,extra," 59,040 ",2015-08-01,"$500,000"
2015-07-31,lotto649," 290,548 ",2015-08-01,"$ 11,000,000 "
2015-08-01,bc49," 93,524 ",2015-08-01,"$2,000,000"
2015-08-01,extra," 78,978 ",2015-08-01,"$500,000"
2015-08-01,lotto649," 449,015 ",2015-08-01,"$ 11,000,000 "
2015-08-02,bc49," 23,077 ",2015-08-05,"$2,000,000"
2015-08-02,extra," 27,266 ",2015-08-05,"$500,000"
2015-08-02,lotto649," 118,951 ",2015-08-05,"$ 14,000,000 "
2015-08-03,bc49," 24,495 ",2015-08-05,"$2,000,000"
2015-08-03,extra," 25,549 ",2015-08-05,"$500,000"
2015-08-03,lotto649," 124,315 ",2015-08-05,"$ 14,000,000 "
2015-08-04,bc49," 46,325 ",2015-08-05,"$2,000,000"
2015-08-04,extra," 45,251 ",2015-08-05,"$500,000"
2015-08-04,lotto649," 242,560 ",2015-08-05,"$ 14,000,000 "
2015-08-05,bc49," 90,027 ",2015-08-05,"$2,000,000"
2015-08-05,extra," 79,381 ",2015-08-05,"$500,000"
2015-08-05,lotto649," 453,255 ",2015-08-05,"$ 14,000,000 "
2015-08-06,bc49," 32,124 ",2015-08-08,"$2,000,000"
2015-08-06,extra," 35,054 ",2015-08-08,"$500,000"
2015-08-06,lotto649," 144,049 ",2015-08-08,"$ 5,000,000 "
2015-08-07,bc49," 47,404 ",2015-08-08,"$2,000,000"
2015-08-07,extra," 50,882 ",2015-08-08,"$500,000"
2015-08-07,lotto649," 227,722 ",2015-08-08,"$ 5,000,000 "
2015-08-08,bc49," 86,751 ",2015-08-08,"$2,000,000"
2015-08-08,extra," 68,541 ",2015-08-08,"$500,000"
2015-08-08,lotto649," 356,543 ",2015-08-08,"$ 5,000,000 "
2015-08-09,bc49," 23,456 ",2015-08-12,"$2,000,000"
2015-08-09,extra," 24,733 ",2015-08-12,"$500,000"
2015-08-09,lotto649," 102,975 ",2015-08-12,"$ 7,000,000 "
2015-08-10,bc49," 31,155 ",2015-08-12,"$2,000,000"
2015-08-10,extra," 30,207 ",2015-08-12,"$500,000"
2015-08-10,lotto649," 141,681 ",2015-08-12,"$ 7,000,000 "
2015-08-11,bc49," 40,617 ",2015-08-12,"$2,000,000"
2015-08-11,extra," 37,276 ",2015-08-12,"$500,000"
2015-08-11,lotto649," 188,374 ",2015-08-12,"$ 7,000,000 "
2015-08-12,bc49," 83,400 ",2015-08-12,"$2,000,000"
2015-08-12,extra," 68,148 ",2015-08-12,"$500,000"
2015-08-12,lotto649," 366,817 ",2015-08-12,"$ 7,000,000 "
2015-08-13,bc49," 33,600 ",2015-08-15,"$2,000,000"
2015-08-13,extra," 35,426 ",2015-08-15,"$500,000"
2015-08-13,lotto649," 167,883 ",2015-08-15,"$ 10,000,000 "
2015-08-14,bc49," 49,257 ",2015-08-15,"$2,000,000"
2015-08-14,extra," 51,961 ",2015-08-15,"$500,000"
2015-08-14,lotto649," 254,082 ",2015-08-15,"$ 10,000,000 "
2015-08-15,bc49," 90,054 ",2015-08-15,"$2,000,000"
2015-08-15,extra," 74,960 ",2015-08-15,"$500,000"
2015-08-15,lotto649," 419,623 ",2015-08-15,"$ 10,000,000 "
2015-08-16,bc49," 25,841 ",2015-08-19,"$2,000,000"
2015-08-16,extra," 27,835 ",2015-08-19,"$500,000"
2015-08-16,lotto649," 127,446 ",2015-08-19,"$ 13,000,000 "
2015-08-17,bc49," 32,602 ",2015-08-19,"$2,000,000"
2015-08-17,extra," 34,140 ",2015-08-19,"$500,000"
2015-08-17,lotto649," 172,712 ",2015-08-19,"$ 13,000,000 "
2015-08-18,bc49," 41,442 ",2015-08-19,"$2,000,000"
2015-08-18,extra," 40,957 ",2015-08-19,"$500,000"
2015-08-18,lotto649," 219,819 ",2015-08-19,"$ 13,000,000 "
2015-08-19,bc49," 85,614 ",2015-08-19,"$2,000,000"
2015-08-19,extra," 73,164 ",2015-08-19,"$500,000"
2015-08-19,lotto649," 423,665 ",2015-08-19,"$ 13,000,000 "
2015-08-20,bc49," 34,192 ",2015-08-22,"$2,000,000"
2015-08-20,extra," 38,780 ",2015-08-22,"$500,000"
2015-08-20,lotto649," 193,994 ",2015-08-22,"$ 18,000,000 "
2015-08-21,bc49," 52,865 ",2015-08-22,"$2,000,000"
2015-08-21,extra," 58,185 ",2015-08-22,"$500,000"
2015-08-21,lotto649," 301,134 ",2015-08-22,"$ 18,000,000 "
2015-08-22,bc49," 91,636 ",2015-08-22,"$2,000,000"
2015-08-22,extra," 79,674 ",2015-08-22,"$500,000"
2015-08-22,lotto649," 475,587 ",2015-08-22,"$ 18,000,000 "
2015-08-23,bc49," 22,298 ",2015-08-26,"$2,000,000"
2015-08-23,extra," 24,300 ",2015-08-26,"$500,000"
2015-08-23,lotto649," 97,843 ",2015-08-26,"$ 5,000,000 "
2015-08-24,bc49," 31,047 ",2015-08-26,"$2,000,000"
2015-08-24,extra," 30,362 ",2015-08-26,"$500,000"
2015-08-24,lotto649," 137,215 ",2015-08-26,"$ 5,000,000 "
2015-08-25,bc49," 38,926 ",2015-08-26,"$2,000,000"
2015-08-25,extra," 35,840 ",2015-08-26,"$500,000"
2015-08-25,lotto649," 173,316 ",2015-08-26,"$ 5,000,000 "
2015-08-26,bc49," 84,875 ",2015-08-26,"$2,000,000"
2015-08-26,extra," 67,577 ",2015-08-26,"$500,000"
2015-08-26,lotto649," 351,815 ",2015-08-26,"$ 5,000,000 "
2015-08-27,bc49," 34,351 ",2015-08-29,"$2,000,000"
2015-08-27,extra," 36,101 ",2015-08-29,"$500,000"
2015-08-27,lotto649," 158,254 ",2015-08-29,"$ 7,000,000 "
2015-08-28,bc49," 49,102 ",2015-08-29,"$2,000,000"
2015-08-28,extra," 51,068 ",2015-08-29,"$500,000"
2015-08-28,lotto649," 238,675 ",2015-08-29,"$ 7,000,000 "
2015-08-29,bc49," 78,498 ",2015-08-29,"$2,000,000"
2015-08-29,extra," 60,525 ",2015-08-29,"$500,000"
2015-08-29,lotto649," 329,442 ",2015-08-29,"$ 7,000,000 "
2015-08-30,bc49," 21,412 ",2015-09-02,"$2,000,000"
2015-08-30,extra," 22,524 ",2015-09-02,"$500,000"
2015-08-30,lotto649," 96,682 ",2015-09-02,"$ 5,000,000 "
2015-08-31,bc49," 29,357 ",2015-09-02,"$2,000,000"
2015-08-31,extra," 27,566 ",2015-09-02,"$500,000"
2015-08-31,lotto649," 127,073 ",2015-09-02,"$ 5,000,000 "
2015-09-01,bc49," 43,906 ",2015-09-02,"$2,000,000"
2015-09-01,extra," 38,817 ",2015-09-02,"$500,000"
2015-09-01,lotto649," 196,971 ",2015-09-02,"$ 5,000,000 "
2015-09-02,bc49," 87,337 ",2015-09-02,"$2,000,000"
2015-09-02,extra," 68,278 ",2015-09-02,"$500,000"
2015-09-02,lotto649," 355,471 ",2015-09-02,"$ 5,000,000 "
2015-09-03,bc49," 33,650 ",2015-09-05,"$2,000,000"
2015-09-03,extra," 34,961 ",2015-09-05,"$500,000"
2015-09-03,lotto649," 159,016 ",2015-09-05,"$ 7,000,000 "
2015-09-04,bc49," 49,578 ",2015-09-05,"$2,000,000"
2015-09-04,extra," 50,204 ",2015-09-05,"$500,000"
2015-09-04,lotto649," 236,316 ",2015-09-05,"$ 7,000,000 "
2015-09-05,bc49," 86,501 ",2015-09-05,"$2,000,000"
2015-09-05,extra," 68,918 ",2015-09-05,"$500,000"
2015-09-05,lotto649," 365,350 ",2015-09-05,"$ 7,000,000 "
2015-09-06,bc49," 21,590 ",2015-09-09,"$2,000,000"
2015-09-06,extra," 22,019 ",2015-09-09,"$500,000"
2015-09-06,lotto649," 92,764 ",2015-09-09,"$ 5,000,000 "
2015-09-07,bc49," 21,486 ",2015-09-09,"$2,000,000"
2015-09-07,extra," 20,276 ",2015-09-09,"$500,000"
2015-09-07,lotto649," 90,702 ",2015-09-09,"$ 5,000,000 "
2015-09-08,bc49," 38,865 ",2015-09-09,"$2,000,000"
2015-09-08,extra," 34,726 ",2015-09-09,"$500,000"
2015-09-08,lotto649," 171,041 ",2015-09-09,"$ 5,000,000 "
2015-09-09,bc49," 84,286 ",2015-09-09,"$2,000,000"
2015-09-09,extra," 64,752 ",2015-09-09,"$500,000"
2015-09-09,lotto649," 336,626 ",2015-09-09,"$ 5,000,000 "
2015-09-10,bc49," 32,672 ",2015-09-12,"$2,000,000"
2015-09-10,extra," 33,465 ",2015-09-12,"$500,000"
2015-09-10,lotto649," 150,216 ",2015-09-12,"$ 7,000,000 "
2015-09-11,bc49," 47,681 ",2015-09-12,"$2,000,000"
2015-09-11,extra," 49,554 ",2015-09-12,"$500,000"
2015-09-11,lotto649," 227,836 ",2015-09-12,"$ 7,000,000 "
2015-09-12,bc49," 83,744 ",2015-09-12,"$2,000,000"
2015-09-12,extra," 66,472 ",2015-09-12,"$500,000"
2015-09-12,lotto649," 359,681 ",2015-09-12,"$ 7,000,000 "
2015-09-13,bc49," 23,624 ",2015-09-16,"$2,000,000"
2015-09-13,extra," 25,620 ",2015-09-16,"$500,000"
2015-09-13,lotto649," 113,429 ",2015-09-16,"$ 9,000,000 "
2015-09-14,bc49," 33,419 ",2015-09-16,"$2,000,000"
2015-09-14,extra," 31,698 ",2015-09-16,"$500,000"
2015-09-14,lotto649," 152,207 ",2015-09-16,"$ 9,000,000 "
2015-09-15,bc49," 39,798 ",2015-09-16,"$2,000,000"
2015-09-15,extra," 38,220 ",2015-09-16,"$500,000"
2015-09-15,lotto649," 198,823 ",2015-09-16,"$ 9,000,000 "
2015-09-16,bc49," 83,448 ",2015-09-16,"$2,000,000"
2015-09-16,extra," 68,401 ",2015-09-16,"$500,000"
2015-09-16,lotto649," 374,456 ",2015-09-16,"$ 9,000,000 "
2015-09-17,bc49," 33,433 ",2015-09-19,"$2,000,000"
2015-09-17,extra," 38,553 ",2015-09-19,"$500,000"
2015-09-17,lotto649," 177,207 ",2015-09-19,"$ 13,000,000 "
2015-09-18,bc49," 51,146 ",2015-09-19,"$2,000,000"
2015-09-18,extra," 58,847 ",2015-09-19,"$500,000"
2015-09-18,lotto649," 286,265 ",2015-09-19,"$ 13,000,000 "
2015-09-19,bc49," 87,394 ",2015-09-19,"$2,000,000"
2015-09-19,extra," 73,945 ",2015-09-19,"$500,000"
2015-09-19,lotto649," 411,963 ",2015-09-19,"$ 13,000,000 "
2015-09-20,bc49," 23,380 ",2015-09-23,"$2,000,000"
2015-09-20,extra," 28,641 ",2015-09-23,"$500,000"
2015-09-20,lotto649," 130,277 ",2015-09-23,"$ 16,000,000 "
2015-09-21,bc49," 35,236 ",2015-09-23,"$2,000,000"
2015-09-21,extra," 36,720 ",2015-09-23,"$500,000"
2015-09-21,lotto649," 187,475 ",2015-09-23,"$ 16,000,000 "
2015-09-22,bc49," 42,642 ",2015-09-23,"$2,000,000"
2015-09-22,extra," 43,545 ",2015-09-23,"$500,000"
2015-09-22,lotto649," 235,076 ",2015-09-23,"$ 16,000,000 "
2015-09-23,bc49," 88,284 ",2015-09-23,"$2,000,000"
2015-09-23,extra," 81,221 ",2015-09-23,"$500,000"
2015-09-23,lotto649," 463,717 ",2015-09-23,"$ 16,000,000 "
2015-09-24,bc49," 35,539 ",2015-09-26,"$2,000,000"
2015-09-24,extra," 45,279 ",2015-09-26,"$500,000"
2015-09-24,lotto649," 220,873 ",2015-09-26,"$ 21,000,000 "
2015-09-25,bc49," 63,359 ",2015-09-26,"$2,000,000"
2015-09-25,extra," 78,714 ",2015-09-26,"$500,000"
2015-09-25,lotto649," 395,690 ",2015-09-26,"$ 21,000,000 "
2015-09-26,bc49," 93,139 ",2015-09-26,"$2,000,000"
2015-09-26,extra," 82,060 ",2015-09-26,"$500,000"
2015-09-26,lotto649," 496,499 ",2015-09-26,"$ 21,000,000 "
2015-09-27,bc49," 25,318 ",2015-09-30,"$2,000,000"
2015-09-27,extra," 30,011 ",2015-09-30,"$500,000"
2015-09-27,lotto649," 136,614 ",2015-09-30,"$ 25,000,000 "
2015-09-28,bc49," 35,198 ",2015-09-30,"$2,000,000"
2015-09-28,extra," 37,155 ",2015-09-30,"$500,000"
2015-09-28,lotto649," 195,989 ",2015-09-30,"$ 25,000,000 "
2015-09-29,bc49," 43,811 ",2015-09-30,"$2,000,000"
2015-09-29,extra," 46,630 ",2015-09-30,"$500,000"
2015-09-29,lotto649," 261,697 ",2015-09-30,"$ 25,000,000 "
2015-09-30,bc49," 96,621 ",2015-09-30,"$2,000,000"
2015-09-30,extra," 92,185 ",2015-09-30,"$500,000"
2015-09-30,lotto649," 558,714 ",2015-09-30,"$ 25,000,000 "
2015-10-01,bc49," 39,058 ",2015-10-03,"$2,000,000"
2015-10-01,extra," 48,340 ",2015-10-03,"$500,000"
2015-10-01,lotto649," 250,739 ",2015-10-03,"$ 30,000,000 "
2015-10-02,bc49," 61,543 ",2015-10-03,"$2,000,000"
2015-10-02,extra," 74,667 ",2015-10-03,"$500,000"
2015-10-02,lotto649," 423,299 ",2015-10-03,"$ 30,000,000 "
2015-10-03,bc49," 105,498 ",2015-10-03,"$2,000,000"
2015-10-03,extra," 100,759 ",2015-10-03,"$500,000"
2015-10-03,lotto649," 631,717 ",2015-10-03,"$ 30,000,000 "
2015-10-04,bc49," 26,681 ",2015-10-07,"$2,000,000"
2015-10-04,extra," 34,877 ",2015-10-07,"$500,000"
2015-10-04,lotto649," 162,687 ",2015-10-07,"$ 35,000,000 "
2015-10-05,bc49," 36,504 ",2015-10-07,"$2,000,000"
2015-10-05,extra," 41,965 ",2015-10-07,"$500,000"
2015-10-05,lotto649," 234,393 ",2015-10-07,"$ 35,000,000 "
2015-10-06,bc49," 47,410 ",2015-10-07,"$2,000,000"
2015-10-06,extra," 53,544 ",2015-10-07,"$500,000"
2015-10-06,lotto649," 315,791 ",2015-10-07,"$ 35,000,000 "
2015-10-07,bc49," 101,249 ",2015-10-07,"$2,000,000"
2015-10-07,extra," 101,624 ",2015-10-07,"$500,000"
2015-10-07,lotto649," 650,008 ",2015-10-07,"$ 35,000,000 "
2015-10-08,bc49," 42,649 ",2015-10-10,"$2,000,000"
2015-10-08,extra," 56,931 ",2015-10-10,"$500,000"
2015-10-08,lotto649," 309,806 ",2015-10-10,"$ 41,000,000 "
2015-10-09,bc49," 65,021 ",2015-10-10,"$2,000,000"
2015-10-09,extra," 87,915 ",2015-10-10,"$500,000"
2015-10-09,lotto649," 521,252 ",2015-10-10,"$ 41,000,000 "
2015-10-10,bc49," 108,929 ",2015-10-10,"$2,000,000"
2015-10-10,extra," 114,190 ",2015-10-10,"$500,000"
2015-10-10,lotto649," 756,161 ",2015-10-10,"$ 41,000,000 "
2015-10-11,bc49," 26,522 ",2015-10-14,"$2,000,000"
2015-10-11,extra," 39,378 ",2015-10-14,"$500,000"
2015-10-11,lotto649," 204,099 ",2015-10-14,"$ 50,000,000 "
2015-10-12,bc49," 24,876 ",2015-10-14,"$2,000,000"
2015-10-12,extra," 33,508 ",2015-10-14,"$500,000"
2015-10-12,lotto649," 198,607 ",2015-10-14,"$ 50,000,000 "
2015-10-13,bc49," 56,035 ",2015-10-14,"$2,000,000"
2015-10-13,extra," 69,815 ",2015-10-14,"$500,000"
2015-10-13,lotto649," 460,180 ",2015-10-14,"$ 50,000,000 "
2015-10-14,bc49," 120,791 ",2015-10-14,"$2,000,000"
2015-10-14,extra," 141,214 ",2015-10-14,"$500,000"
2015-10-14,lotto649," 998,106 ",2015-10-14,"$ 50,000,000 "
2015-10-15,bc49," 50,731 ",2015-10-17,"$2,000,000"
2015-10-15,extra," 82,026 ",2015-10-17,"$500,000"
2015-10-15,lotto649," 505,483 ",2015-10-17,"$ 64,000,000 "
2015-10-16,bc49," 102,039 ",2015-10-17,"$2,000,000"
2015-10-16,extra," 168,861 ",2015-10-17,"$500,000"
2015-10-16,lotto649," 1,166,538 ",2015-10-17,"$ 64,000,000 "
2015-10-17,bc49," 163,001 ",2015-10-17,"$2,000,000"
2015-10-17,extra," 246,087 ",2015-10-17,"$500,000"
2015-10-17,lotto649," 1,873,382 ",2015-10-17,"$ 64,000,000 "
2015-10-18,bc49," 22,071 ",2015-10-21,"$2,000,000"
2015-10-18,extra," 34,321 ",2015-10-21,"$500,000"
2015-10-18,lotto649," 98,976 ",2015-10-21,"$ 5,000,000 "
2015-10-19,bc49," 30,117 ",2015-10-21,"$2,000,000"
2015-10-19,extra," 36,486 ",2015-10-21,"$500,000"
2015-10-19,lotto649," 132,843 ",2015-10-21,"$ 5,000,000 "
2015-10-20,bc49," 37,709 ",2015-10-21,"$2,000,000"
2015-10-20,extra," 38,493 ",2015-10-21,"$500,000"
2015-10-20,lotto649," 164,645 ",2015-10-21,"$ 5,000,000 "
2015-10-21,bc49," 85,953 ",2015-10-21,"$2,000,000"
2015-10-21,extra," 73,366 ",2015-10-21,"$500,000"
2015-10-21,lotto649," 355,413 ",2015-10-21,"$ 5,000,000 "
2015-10-22,bc49," 33,501 ",2015-10-24,"$2,000,000"
2015-10-22,extra," 39,614 ",2015-10-24,"$500,000"
2015-10-22,lotto649," 160,202 ",2015-10-24,"$ 8,000,000 "
2015-10-23,bc49," 51,325 ",2015-10-24,"$2,000,000"
2015-10-23,extra," 59,617 ",2015-10-24,"$500,000"
2015-10-23,lotto649," 261,797 ",2015-10-24,"$ 8,000,000 "
2015-10-24,bc49," 91,047 ",2015-10-24,"$2,000,000"
2015-10-24,extra," 79,090 ",2015-10-24,"$500,000"
2015-10-24,lotto649," 415,913 ",2015-10-24,"$ 8,000,000 "
2015-10-25,bc49," 25,809 ",2015-10-28,"$2,000,000"
2015-10-25,extra," 29,772 ",2015-10-28,"$500,000"
2015-10-25,lotto649," 126,576 ",2015-10-28,"$ 11,000,000 "
2015-10-26,bc49," 33,916 ",2015-10-28,"$2,000,000"
2015-10-26,extra," 35,533 ",2015-10-28,"$500,000"
2015-10-26,lotto649," 175,219 ",2015-10-28,"$ 11,000,000 "
2015-10-27,bc49," 42,252 ",2015-10-28,"$2,000,000"
2015-10-27,extra," 42,970 ",2015-10-28,"$500,000"
2015-10-27,lotto649," 222,167 ",2015-10-28,"$ 11,000,000 "
2015-10-28,bc49," 89,560 ",2015-10-28,"$2,000,000"
2015-10-28,extra," 80,192 ",2015-10-28,"$500,000"
2015-10-28,lotto649," 439,116 ",2015-10-28,"$ 11,000,000 "
2015-10-29,bc49," 36,666 ",2015-10-31,"$2,000,000"
2015-10-29,extra," 43,535 ",2015-10-31,"$500,000"
2015-10-29,lotto649," 203,688 ",2015-10-31,"$ 15,000,000 "
2015-10-30,bc49," 56,658 ",2015-10-31,"$2,000,000"
2015-10-30,extra," 65,650 ",2015-10-31,"$500,000"
2015-10-30,lotto649," 317,444 ",2015-10-31,"$ 15,000,000 "
2015-10-31,bc49," 97,147 ",2015-10-31,"$2,000,000"
2015-10-31,extra," 88,592 ",2015-10-31,"$500,000"
2015-10-31,lotto649," 508,940 ",2015-10-31,"$ 15,000,000 "
2015-11-01,bc49," 24,736 ",2015-11-04,"$2,000,000"
2015-11-01,extra," 29,899 ",2015-11-04,"$500,000"
2015-11-01,lotto649," 133,234 ",2015-11-04,"$ 20,000,000 "
2015-11-02,bc49," 38,248 ",2015-11-04,"$2,000,000"
2015-11-02,extra," 41,799 ",2015-11-04,"$500,000"
2015-11-02,lotto649," 214,713 ",2015-11-04,"$ 20,000,000 "
2015-11-03,bc49," 45,648 ",2015-11-04,"$2,000,000"
2015-11-03,extra," 49,657 ",2015-11-04,"$500,000"
2015-11-03,lotto649," 270,875 ",2015-11-04,"$ 20,000,000 "
2015-11-04,bc49," 92,592 ",2015-11-04,"$2,000,000"
2015-11-04,extra," 87,957 ",2015-11-04,"$500,000"
2015-11-04,lotto649," 517,068 ",2015-11-04,"$ 20,000,000 "
2015-11-05,bc49," 37,428 ",2015-11-07,"$2,000,000"
2015-11-05,extra," 47,878 ",2015-11-07,"$500,000"
2015-11-05,lotto649," 225,838 ",2015-11-07,"$ 25,000,000 "
2015-11-06,bc49," 56,075 ",2015-11-07,"$2,000,000"
2015-11-06,extra," 71,489 ",2015-11-07,"$500,000"
2015-11-06,lotto649," 361,547 ",2015-11-07,"$ 25,000,000 "
2015-11-07,bc49," 94,203 ",2015-11-07,"$2,000,000"
2015-11-07,extra," 83,107 ",2015-11-07,"$500,000"
2015-11-07,lotto649," 504,503 ",2015-11-07,"$ 25,000,000 "
2015-11-08,bc49," 22,438 ",2015-11-11,"$2,000,000"
2015-11-08,extra," 26,622 ",2015-11-11,"$500,000"
2015-11-08,lotto649," 100,580 ",2015-11-11,"$ 5,000,000 "
2015-11-09,bc49," 31,789 ",2015-11-11,"$2,000,000"
2015-11-09,extra," 32,186 ",2015-11-11,"$500,000"
2015-11-09,lotto649," 137,383 ",2015-11-11,"$ 5,000,000 "
2015-11-10,bc49," 43,316 ",2015-11-11,"$2,000,000"
2015-11-10,extra," 40,099 ",2015-11-11,"$500,000"
2015-11-10,lotto649," 192,496 ",2015-11-11,"$ 5,000,000 "
2015-11-11,bc49," 73,126 ",2015-11-11,"$2,000,000"
2015-11-11,extra," 57,048 ",2015-11-11,"$500,000"
2015-11-11,lotto649," 295,698 ",2015-11-11,"$ 5,000,000 "
2015-11-12,bc49," 29,290 ",2015-11-14,"$2,000,000"
2015-11-12,extra," 30,624 ",2015-11-14,"$500,000"
2015-11-12,lotto649," 129,035 ",2015-11-14,"$ 5,000,000 "
2015-11-13,bc49," 51,014 ",2015-11-14,"$2,000,000"
2015-11-13,extra," 53,655 ",2015-11-14,"$500,000"
2015-11-13,lotto649," 240,292 ",2015-11-14,"$ 5,000,000 "
2015-11-14,bc49," 90,285 ",2015-11-14,"$2,000,000"
2015-11-14,extra," 70,379 ",2015-11-14,"$500,000"
2015-11-14,lotto649," 366,321 ",2015-11-14,"$ 5,000,000 "
2015-11-15,bc49," 22,626 ",2015-11-18,"$2,000,000"
2015-11-15,extra," 24,527 ",2015-11-18,"$500,000"
2015-11-15,lotto649," 102,853 ",2015-11-18,"$ 7,000,000 "
2015-11-16,bc49," 28,184 ",2015-11-18,"$2,000,000"
2015-11-16,extra," 27,445 ",2015-11-18,"$500,000"
2015-11-16,lotto649," 129,198 ",2015-11-18,"$ 7,000,000 "
2015-11-17,bc49," 37,776 ",2015-11-18,"$2,000,000"
2015-11-17,extra," 34,444 ",2015-11-18,"$500,000"
2015-11-17,lotto649," 174,023 ",2015-11-18,"$ 7,000,000 "
2015-11-18,bc49," 85,590 ",2015-11-18,"$2,000,000"
